id,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
6400700189,1040,0,1961,0,98033,47.6701,-122.176,1450,8075
4305200070,1640,0,1985,0,98007,47.5948,-122.153,1830,8372
4305200070,1640,0,1985,0,98007,47.5948,-122.153,1830,8372
2201500240,1260,0,1954,2014,98006,47.5727,-122.138,1320,10278
3277800729,840,330,2007,0,98126,47.5459,-122.376,1170,2537
2525310320,1090,500,1980,0,98038,47.3621,-122.031,1540,10375
2215901840,1330,420,1993,0,98038,47.352,-122.058,1670,7744
1796700160,1770,0,2001,0,98042,47.3672,-122.099,1770,6606
4218400671,2860,670,1940,0,98105,47.6618,-122.273,2840,5500
6415100350,1360,800,1978,0,98133,47.7295,-122.331,2010,7850
7504020400,2360,0,1977,0,98074,47.6307,-122.051,2650,11798
8732190070,1180,800,1978,0,98023,47.3104,-122.394,2090,8539
2826049200,1620,0,1955,0,98125,47.7065,-122.297,1620,6912
8682292190,2700,0,2012,0,98053,47.7187,-122.024,1440,4168
2524049250,2470,800,1968,0,98040,47.5428,-122.236,3690,17916
7972603385,870,0,1941,0,98106,47.5256,-122.347,1120,6150
4454800060,700,140,1912,0,98107,47.6692,-122.359,1700,3980
8910500226,1080,260,2002,0,98133,47.711,-122.356,1650,1378
1972202505,1540,0,2004,0,98103,47.6498,-122.346,1500,1350
6303400520,1650,0,1942,0,98146,47.5073,-122.36,1260,8668
7852020340,2630,0,2001,0,98065,47.5322,-121.868,2220,5250
3824100041,1100,780,1979,0,98028,47.7731,-122.257,1790,10274
3904990260,1980,0,1989,0,98029,47.579,-122.001,1770,4595
204000140,1000,500,1977,0,98053,47.6385,-121.966,1570,12210
6083000071,1230,0,1959,0,98168,47.4853,-122.304,1080,10281
6819100111,1670,850,1925,0,98119,47.6434,-122.358,2290,3600
7806210400,1170,800,1977,0,98002,47.2925,-122.196,1910,8025
4375700055,1520,0,1951,0,98125,47.7131,-122.306,1440,8040
207500012,1300,1300,1960,0,98199,47.6382,-122.397,2550,5600
2731600045,2290,0,1920,0,98166,47.4678,-122.363,2140,9200
1953400570,1329,650,1956,0,98198,47.3912,-122.301,1650,8591
2883200139,2170,0,1905,1989,98115,47.6828,-122.329,1950,3450
3345100251,1190,630,1962,0,98056,47.521,-122.179,1890,15241
1387301740,1200,0,1975,0,98011,47.7392,-122.194,1550,7800
3214200070,1210,0,1952,0,98118,47.5377,-122.266,1530,5900
1937300193,1440,530,1999,0,98144,47.5949,-122.308,1760,3025
2821049082,1040,0,1947,0,98003,47.2791,-122.3,1300,11954
2207500200,1070,850,1950,0,98102,47.6392,-122.318,2280,4000
9528104286,1020,0,2001,0,98115,47.6774,-122.325,1138,1156
8901001170,1060,600,1940,0,98125,47.7105,-122.306,1450,7500
3260200200,1220,450,1974,0,98005,47.6028,-122.172,1710,7416
1853080640,3810,0,2008,0,98074,47.5915,-122.058,3390,7713
986000045,1010,1010,1954,0,98168,47.5059,-122.303,2240,8379
4322200105,420,0,1949,0,98136,47.5375,-122.391,1460,4975
1453600681,1390,0,2004,0,98125,47.7227,-122.296,1390,1628
3365900041,1110,900,1964,0,98168,47.4738,-122.266,1900,10100
9294300070,1640,180,1945,0,98115,47.6815,-122.269,2060,5000
5096300140,1630,0,1996,0,98177,47.7753,-122.375,1630,3451
985001275,680,120,1931,0,98168,47.4916,-122.308,1270,8666
6669200370,2270,0,1968,0,98040,47.5434,-122.229,2880,12439
3885806840,1950,340,1995,0,98033,47.6811,-122.207,2290,5100
2025079037,1870,880,1981,0,98014,47.6367,-121.948,2430,219542
3812400202,590,0,1947,0,98118,47.545,-122.278,1360,7112
4136880140,1720,850,1998,0,98092,47.258,-122.208,2420,7911
258500059,1600,450,1960,0,98177,47.759,-122.371,2930,15050
8016250140,1610,0,1994,0,98030,47.3658,-122.172,1680,7414
5153100030,2140,0,1991,0,98198,47.384,-122.322,1990,7628
1377800135,1730,0,1942,0,98199,47.6462,-122.403,1210,6784
7549800045,1940,500,2006,0,98108,47.555,-122.309,2390,4600
3179101070,2320,900,1931,0,98105,47.6713,-122.276,2310,5795
629800520,4330,0,1997,0,98074,47.6009,-122.011,5110,26319
7129302800,1030,750,1958,0,98118,47.5168,-122.256,1780,7500
2450000320,1230,0,1951,0,98004,47.5822,-122.196,2220,8114
6804600990,2160,0,1981,0,98011,47.7603,-122.169,1990,9744
3389900800,710,690,1916,0,98116,47.5628,-122.391,1250,5700
524059208,1180,720,1954,0,98004,47.5933,-122.195,2060,11325
1523069128,1510,1400,1966,0,98027,47.48,-122.03,2160,66120
5701700640,2960,0,1995,0,98052,47.7183,-122.1,2640,25209
4077800247,1570,440,1951,0,98125,47.7102,-122.281,1920,8791
3629860160,3230,530,2002,0,98029,47.5489,-122.007,3080,5312
2877102180,1020,0,1916,0,98117,47.6781,-122.363,1480,5000
7203101610,1290,0,2008,0,98053,47.6968,-122.025,1290,2628
3342100685,890,0,1954,0,98056,47.5168,-122.204,1850,5565
3575301550,1140,480,1979,0,98074,47.6175,-122.065,1900,7500
1829300260,3360,0,1987,0,98074,47.6373,-122.042,2980,10615
6071000030,1520,1410,1975,0,98006,47.5576,-122.186,3070,12378
4099100260,1710,1230,1996,0,98033,47.6681,-122.184,2540,4616
3365900520,1080,0,1900,0,98168,47.4716,-122.262,1800,12672
8964800890,2760,1800,1995,0,98004,47.6205,-122.214,4060,13362
7977200055,860,150,1940,0,98115,47.6861,-122.296,1930,6120
7589700106,1280,510,1928,0,98117,47.6871,-122.373,1540,5080
9324300030,1200,860,1962,0,98023,47.314,-122.363,2110,11385
5347200070,1010,140,1947,0,98126,47.5194,-122.376,1340,1203
2771600550,4030,0,1992,0,98199,47.6416,-122.386,2130,5000
5456000135,2020,0,1956,0,98040,47.574,-122.21,2370,8604
629811360,2740,0,1999,0,98074,47.6123,-122.006,2780,8344
1354600160,1430,500,1984,0,98031,47.4098,-122.189,1714,7200
8566100160,1560,940,1966,0,98040,47.5361,-122.217,3370,11617
5104520550,2080,0,2004,0,98038,47.35,-122.005,2080,5100
2819100140,980,480,1940,0,98117,47.6962,-122.397,2180,6912
7298020140,3290,0,1988,0,98023,47.3052,-122.34,2600,12070
8929000140,1540,0,2014,0,98029,47.5521,-121.999,1210,1090
9407600070,1310,0,1988,0,98038,47.3893,-122.051,1100,6360
2896000510,1280,840,1975,0,98052,47.6743,-122.145,2350,8605
1938000140,1520,1400,1964,0,98005,47.5876,-122.172,2360,10696
4331000400,1150,0,1956,0,98166,47.4752,-122.345,1220,13066
4031700030,2380,0,2001,0,98001,47.2932,-122.283,2830,11505
1722800860,2220,0,1993,0,98108,47.5515,-122.324,960,5000
2491200955,1860,1160,1925,0,98126,47.5207,-122.378,1380,6000
2013802030,2460,0,1955,0,98198,47.3811,-122.325,2660,32625
1923300135,1030,790,1939,0,98103,47.6867,-122.352,1420,4000
2391600335,2620,0,2005,0,98116,47.5634,-122.394,900,5060
2425039017,1010,740,1914,2005,98119,47.6419,-122.368,1750,4560
6752600320,2020,0,1994,0,98031,47.401,-122.171,2090,7259
193300140,1240,0,1987,0,98042,47.3705,-122.15,1240,8137
5651010320,1380,0,1988,0,98011,47.7732,-122.172,1810,5035
243000045,1920,0,1953,0,98166,47.4544,-122.351,1560,8100
1558100398,1070,610,1940,0,98019,47.7624,-121.93,1680,360000
4204400339,1400,0,1964,0,98055,47.4848,-122.221,1160,14959
9567800140,1090,150,1936,0,98011,47.7636,-122.202,2090,8514
4046500140,1410,0,1980,0,98014,47.6931,-121.921,1770,15337
2115510160,1440,0,1985,0,98023,47.3187,-122.39,1790,7488
9828702518,1020,210,2004,0,98112,47.6192,-122.301,1230,1064
3888100117,1550,0,1966,0,98033,47.6811,-122.169,1970,9750
1775900140,1760,0,1967,0,98072,47.74,-122.093,1670,13650
6645950070,3610,1390,2004,0,98029,47.554,-122.036,3850,18054
6840701160,2020,120,1913,0,98122,47.6044,-122.299,1810,4400
1336800240,3510,0,1906,0,98112,47.6263,-122.312,3450,5760
3830200140,1500,510,1967,0,98030,47.373,-122.185,1200,8250
2473510260,1750,1640,1978,0,98058,47.4462,-122.137,2360,9600
5056500260,1080,1080,1966,0,98006,47.5443,-122.177,1850,9000
8682280260,1300,0,2006,0,98053,47.703,-122.015,1510,3876
7338000800,1280,0,1985,0,98002,47.3342,-122.215,1150,4500
3260701160,1040,800,1975,0,98003,47.3106,-122.325,1600,6720
3793500510,3200,0,2002,0,98038,47.367,-122.031,2610,6510
9485950340,2800,0,1985,0,98042,47.3507,-122.089,2800,37058
2011400662,1390,0,1949,0,98198,47.3985,-122.321,2580,10490
6699940320,2600,0,2005,0,98038,47.3451,-122.04,2610,5188
6134500070,1960,0,2002,0,98053,47.6319,-122.007,2480,6656
8807810890,1250,0,1970,0,98053,47.6625,-122.059,1250,17920
8807810890,1250,0,1970,0,98053,47.6625,-122.059,1250,17920
6453300055,550,0,1945,0,98106,47.5181,-122.339,1100,9240
1118001820,1960,540,1926,0,98112,47.632,-122.29,3670,7350
8570900023,1250,0,1927,0,98045,47.4987,-121.781,1300,10094
629000510,3020,0,1976,2003,98004,47.5866,-122.201,3060,14303
2028701000,920,720,1921,0,98117,47.6766,-122.368,1300,4240
7147400045,1870,0,1956,1979,98188,47.445,-122.285,1350,8714
3180100023,1760,0,1998,0,98105,47.6688,-122.279,1700,1721
1032000079,1320,0,1998,0,98144,47.5909,-122.297,1320,3002
7010700860,1430,0,1910,0,98199,47.6606,-122.397,1500,4000
5547500070,1580,0,1977,0,98042,47.3819,-122.09,1580,9942
7237501040,4170,0,2004,0,98059,47.528,-122.132,4560,10589
7284900030,3090,0,1923,2015,98177,47.768,-122.388,2020,6656
3277801646,720,300,2004,0,98126,47.5445,-122.376,1360,1506
8722101370,2020,160,1912,0,98112,47.636,-122.302,1890,4400
2436200200,2510,840,1997,0,98105,47.6645,-122.291,1620,4000
2716600273,2510,0,1995,0,98136,47.5419,-122.383,1790,6099
1795700030,1250,630,1974,0,98108,47.5401,-122.3,2030,5092
9421500160,1210,600,1960,0,98125,47.726,-122.297,1830,7763
4139910030,4170,0,1991,0,98006,47.5455,-122.126,4670,37960
3080000030,2230,0,1954,0,98144,47.5801,-122.306,1310,4000
2568200070,3650,0,2006,0,98052,47.7066,-122.101,3150,6442
1546600565,1430,1400,1967,0,98005,47.636,-122.171,2060,10745
9187200045,2120,0,1900,0,98122,47.6024,-122.296,1830,5000
8078450340,2090,0,1990,0,98074,47.6339,-122.022,2000,7151
9297301535,1400,1200,1940,0,98126,47.5659,-122.376,1320,4000
6431000196,830,0,1920,0,98103,47.689,-122.347,1460,3150
9406520260,1975,0,1996,0,98038,47.363,-122.034,1975,8538
9510900140,1420,480,1968,0,98023,47.3092,-122.376,1600,7600
7932600140,2640,0,1963,0,98058,47.4242,-122.181,2520,34986
7864500140,1010,600,1969,0,98198,47.3747,-122.306,1320,7684
3629960550,1430,340,2003,0,98029,47.5478,-122.005,1410,1375
2239000016,1070,0,1955,0,98133,47.7307,-122.332,1490,7622
1069000070,3590,1000,1928,0,98199,47.6453,-122.41,2920,8609
1972201550,1540,0,1906,0,98103,47.6522,-122.348,1290,3360
5469000140,1590,0,1960,0,98133,47.7456,-122.336,1720,7998
7871500685,1170,0,1927,0,98119,47.6402,-122.371,2160,4000
7214820200,1920,960,1981,0,98072,47.7584,-122.143,2410,10584
6072300800,1680,830,1964,0,98006,47.5569,-122.172,2510,8931
6817801040,850,430,1983,0,98074,47.634,-122.033,1280,10452
6117500160,1570,0,1954,0,98166,47.438,-122.349,2130,12412
5100401516,740,0,1912,0,98115,47.6929,-122.318,1800,6380
6751100125,1740,0,1955,0,98007,47.5897,-122.136,1390,9770
2771602420,1180,0,2010,0,98119,47.6381,-122.375,1180,2632
3585900045,2160,800,1959,0,98177,47.7606,-122.37,2940,23250
2492200055,940,940,1945,0,98126,47.5354,-122.378,1110,5201
461004730,1150,0,1959,2015,98117,47.6805,-122.369,1160,5000
4038000055,1320,0,1959,0,98008,47.6131,-122.123,1510,9000
4338800685,820,820,1944,0,98166,47.4791,-122.347,1640,8200
2215901230,1470,0,1992,0,98038,47.3539,-122.054,1580,7480
2730000270,900,0,1961,0,98001,47.2883,-122.272,1460,10643
2397100560,1230,280,1910,0,98119,47.6387,-122.363,1300,3600
5100403754,720,720,1922,0,98115,47.696,-122.319,1280,5623
5634500891,1380,0,1940,0,98028,47.7486,-122.249,1870,12158
3834000004,1150,0,1944,0,98125,47.7298,-122.286,1910,8145
5569700075,2070,1540,1959,0,98075,47.5739,-122.069,2890,14060
476000338,1250,0,2000,0,98107,47.6705,-122.39,1320,1306
3299610260,3510,0,2002,0,98075,47.5635,-122.032,3510,10588
4441300075,1700,560,1925,2004,98117,47.6928,-122.399,1740,10240
1796200140,1420,1420,1977,0,98042,47.3516,-122.119,1650,9590
5029451230,820,610,1980,0,98023,47.2927,-122.369,1430,8723
2523039282,1420,0,1953,0,98166,47.4594,-122.359,1220,8625
3629971290,2120,0,2004,0,98029,47.5526,-121.994,2170,3720
8078350520,2080,0,1988,0,98029,47.5723,-122.021,2210,7471
3395380200,1370,0,1987,0,98188,47.4606,-122.283,1370,2308
1687910200,1280,620,1984,0,98006,47.561,-122.126,2330,9934
3818700016,1660,0,1955,0,98028,47.7647,-122.263,1660,9489
9842300036,1310,0,1964,0,98126,47.5301,-122.381,1120,4166
4206901550,920,920,1926,0,98105,47.6557,-122.327,1780,4000
3878900681,580,460,1991,0,98178,47.5078,-122.251,1560,5650
2195700270,2610,0,1988,0,98072,47.7377,-122.101,3060,35427
2824059128,1990,0,1971,0,98006,47.5421,-122.172,2120,6462
7635801370,1740,1340,1965,0,98166,47.4695,-122.366,2100,15100
1775910270,1200,0,1970,0,98072,47.7452,-122.101,1960,15500
5245400030,1250,0,1955,0,98148,47.4258,-122.327,1260,9180
2600400030,2640,0,1990,0,98052,47.6481,-122.125,2980,9137
3860900111,1790,0,1952,0,98004,47.5945,-122.201,1840,9612
9558800030,1140,0,1954,0,98148,47.4351,-122.335,1130,9375
255000270,1380,410,1985,0,98072,47.7477,-122.171,2140,7769
3526039074,1420,490,1940,0,98117,47.6952,-122.39,2300,8250
4083304355,1530,0,1913,0,98103,47.6529,-122.334,1650,4200
6840701610,950,100,2007,0,98122,47.6018,-122.299,1350,3600
2212200270,1130,600,1976,0,98031,47.3915,-122.188,1950,7200
2203500140,1100,0,1954,0,98006,47.5704,-122.141,1380,11796
9353301070,1050,1050,1963,0,98059,47.4922,-122.134,2100,10726
1326059185,2800,0,1992,0,98072,47.7432,-122.112,2280,36420
46100350,3410,1590,2008,0,98040,47.5665,-122.21,3360,17398
7987400316,500,380,1910,0,98126,47.5732,-122.372,1410,2992
3971702325,1470,0,1991,0,98155,47.7651,-122.323,1360,8684
7419500200,3430,520,2006,0,98033,47.6898,-122.189,2070,10751
923049468,980,0,1956,0,98168,47.4892,-122.306,1430,8986
5589300435,2180,0,1950,0,98155,47.7522,-122.307,1360,9519
3303990030,3040,0,2003,0,98059,47.522,-122.149,3830,12202
2926069083,3170,960,1985,0,98077,47.715,-122.065,4130,55321
3622059157,1850,0,1972,0,98042,47.3468,-122.11,1750,40946
5466350160,1600,0,1993,0,98042,47.3904,-122.165,1410,9000
4174600262,1370,700,1951,0,98108,47.5571,-122.299,2070,5505
9477940390,3180,0,2001,0,98059,47.4905,-122.14,2610,5403
1126069045,4820,2080,2002,0,98077,47.7506,-122.012,4170,266587
6096500105,2080,560,1908,0,98109,47.6313,-122.344,1910,3000
2923069037,1920,0,1953,0,98038,47.4446,-122.074,1616,61014
5649300160,1600,430,1981,0,98052,47.7112,-122.098,2910,34190
3121059036,1140,0,1932,0,98092,47.2592,-122.228,1580,101529
6136900045,1260,400,1952,0,98155,47.7576,-122.318,1390,7359
2426039247,1390,0,2005,0,98133,47.7274,-122.357,1340,1756
8818400340,1690,800,1922,2003,98105,47.6628,-122.326,1960,4284
7429000240,2550,0,1990,0,98031,47.3979,-122.212,2630,11237
3888100030,1270,0,1968,0,98033,47.6876,-122.168,1470,9750
5699000070,2140,840,1900,2014,98144,47.5933,-122.292,2200,4800
8731982470,1470,0,1974,0,98023,47.3191,-122.385,1980,8000
6899990200,2180,1370,1990,0,98011,47.7533,-122.205,3170,12937
4154300505,780,0,1935,0,98118,47.5609,-122.279,1750,7200
9268710140,1390,0,1987,0,98003,47.3081,-122.329,1390,2052
9290860140,2440,0,2005,0,98056,47.5108,-122.193,2260,5001
5708500270,1260,0,1931,0,98116,47.5755,-122.388,1700,4180
16000200,1640,0,1918,1983,98002,47.311,-122.21,1230,6632
1352300520,1140,530,1929,2012,98055,47.4881,-122.199,1010,4120
5207200160,2040,340,1961,0,98115,47.6955,-122.275,1680,7200
9284800844,1030,0,1971,0,98126,47.553,-122.37,1250,5750
5602000105,1560,0,1961,0,98022,47.2048,-121.999,1400,10489
3585220340,1010,630,1968,0,98052,47.6933,-122.116,1680,7650
220069083,2200,0,2007,0,98022,47.2458,-122.002,2700,84942
5104531290,3190,0,2005,0,98038,47.353,-122.002,3190,7255
8125200273,1200,0,1964,0,98188,47.4482,-122.269,2120,12000
3176600105,1510,740,1975,0,98115,47.6741,-122.271,2240,7200
6821101275,980,980,1904,0,98199,47.6531,-122.401,1650,6000
5379802090,1250,0,1958,0,98188,47.4548,-122.29,1510,11460
3211240320,2640,0,1986,0,98092,47.3099,-122.116,2780,35365
486000520,1930,530,1936,0,98117,47.6792,-122.404,2260,6851
705710640,1700,0,1996,0,98038,47.3798,-122.025,1950,7000
2185000685,840,0,1938,0,98108,47.5292,-122.316,830,5000
7518502030,950,950,1914,1973,98117,47.6767,-122.38,1230,5100
4078300024,1080,1080,1969,0,98125,47.7081,-122.276,2450,6014
6071400710,1610,0,1961,0,98006,47.553,-122.174,2270,8800
4136950200,1720,0,1998,0,98092,47.2624,-122.221,1720,6211
9527300200,2190,0,2004,0,98072,47.7751,-122.168,2190,3619
6071000310,1510,1510,1958,0,98006,47.56,-122.181,2230,14400
9183702220,1980,0,1991,0,98030,47.3745,-122.224,1630,7650
369000045,1880,0,1947,2007,98199,47.657,-122.393,1230,5500
2826049117,1610,0,1947,0,98125,47.7137,-122.307,1230,8040
811000055,2300,960,1930,2014,98109,47.6314,-122.353,2410,4995
7154200070,2970,1000,1979,0,98177,47.7764,-122.385,2520,8214
2303900045,4570,0,1948,1985,98177,47.7282,-122.372,3810,74487
1254200045,1710,910,1911,0,98117,47.6806,-122.388,1790,5500
8731730710,1180,0,1970,0,98031,47.39,-122.166,1290,8316
9528104109,1315,50,2003,0,98115,47.6776,-122.324,1360,1124
3298700012,720,0,1943,0,98106,47.5245,-122.354,1000,6100
7967700570,930,420,1981,0,98032,47.3593,-122.289,1460,7210
1402200140,1530,1530,1967,0,98058,47.4379,-122.146,2690,16038
3797300140,1850,0,1993,0,98022,47.1928,-122.01,1850,8651
2481200140,1320,0,1970,0,98024,47.5695,-121.902,1160,9675
3582900310,1990,0,1980,0,98028,47.7439,-122.262,2880,11340
1352300990,610,0,1922,0,98055,47.4865,-122.197,1090,4930
1525059074,2500,0,1955,0,98005,47.6488,-122.153,2880,40510
3876000710,1440,0,1965,0,98034,47.7243,-122.185,1800,8344
1994200260,1770,980,1987,0,98103,47.6883,-122.335,1860,4400
1121000058,1790,0,1951,0,98126,47.5412,-122.377,1310,6028
1407300012,720,330,2004,0,98122,47.6181,-122.302,1340,1317
1565930070,1780,0,2011,0,98038,47.386,-122.047,3050,3848
3574900030,2200,0,1994,0,98034,47.733,-122.225,2270,8900
5100401441,1470,250,1938,1980,98115,47.6929,-122.321,1510,5413
3629940160,4570,1270,2006,0,98029,47.5457,-121.991,4850,15017
7715800390,1520,0,1984,0,98074,47.6273,-122.059,1530,9758
1682000160,1320,0,1968,0,98092,47.312,-122.183,1320,8415
952007055,950,120,1930,0,98116,47.5627,-122.383,1090,4600
3790700070,1990,0,1994,0,98030,47.3585,-122.191,1850,6031
3134100023,3080,1900,1982,0,98052,47.6406,-122.101,2840,11308
1862400292,890,0,1946,0,98117,47.6966,-122.368,1690,5993
4123800270,1440,0,1986,0,98038,47.3784,-122.046,1480,6286
3448700070,2440,0,2003,0,98059,47.4891,-122.149,2440,5090
9133600135,1440,360,1962,0,98055,47.4874,-122.223,2400,10000
6163901913,1330,930,2003,0,98155,47.7508,-122.322,1940,9450
1446403305,810,0,1944,0,98168,47.4882,-122.325,1090,7158
59000445,1540,700,1940,0,98116,47.5785,-122.402,1830,5000
7510700030,3800,760,1986,0,98074,47.621,-122.03,2360,15000
1722059222,1550,0,1954,0,98031,47.394,-122.202,1550,8000
8127700132,2420,760,2001,0,98199,47.6423,-122.394,2060,4640
1774000030,1700,1250,1970,0,98072,47.7476,-122.087,1790,11200
4058800135,2190,0,1999,0,98178,47.5049,-122.239,1440,6710
8682281600,1570,0,2006,0,98053,47.709,-122.017,2165,6262
8562740520,2620,800,2003,0,98027,47.5366,-122.067,3310,6006
3982700125,2420,0,1991,0,98033,47.6893,-122.197,2650,7800
1120069036,1570,0,1967,0,98022,47.2377,-122.016,1570,220849
3592500800,2630,1050,1925,0,98112,47.6341,-122.304,3050,5850
7905200310,1210,700,1953,0,98116,47.5693,-122.391,1780,6350
7577700136,990,790,1927,0,98116,47.5696,-122.386,1780,5175
2629600016,1300,860,1953,0,98115,47.6981,-122.286,1680,7439
9262800002,1460,0,1966,0,98001,47.3182,-122.271,1510,15000
2892700041,1370,0,1963,0,98055,47.4499,-122.189,2350,3370
2892700041,1370,0,1963,0,98055,47.4499,-122.189,2350,3370
4136950070,1500,0,1998,0,98092,47.2625,-122.221,1720,7171
2354300550,1210,0,1951,0,98027,47.5294,-122.033,1250,6000
7740100260,1680,1170,1952,2008,98155,47.748,-122.288,2670,9942
6163901352,1090,0,1947,2006,98155,47.7562,-122.318,1060,7609
2025700200,1450,0,1991,0,98038,47.3482,-122.037,1520,6573
1775801090,1340,480,1977,0,98072,47.7415,-122.096,1270,12800
1138000070,1320,0,1971,0,98034,47.7126,-122.211,1380,7201
1823049046,1670,0,1941,1963,98146,47.4864,-122.348,1670,9807
7227801580,1440,0,1943,0,98056,47.5072,-122.181,1500,11089
4364700875,980,0,1951,0,98126,47.5256,-122.375,1300,7560
8127700390,2850,1490,2008,0,98199,47.6427,-122.397,1290,5500
9560500105,1430,1430,1966,0,98005,47.588,-122.168,2190,11396
8651411420,1140,0,1970,0,98042,47.3684,-122.08,980,5070
1274500240,1120,0,1968,0,98042,47.3632,-122.11,1260,9000
3278602190,1130,330,2006,0,98126,47.5481,-122.374,1560,1701
873900240,2050,0,2002,0,98198,47.3527,-122.315,2030,6615
3834000520,1000,250,1952,0,98125,47.7289,-122.291,1310,7350
4224100030,2520,0,1990,0,98031,47.3893,-122.216,2540,9793
5710500060,1760,820,1978,0,98027,47.5314,-122.054,2140,10270
203101370,1200,0,1976,0,98053,47.6337,-121.961,2150,24792
4039300140,1070,1070,1962,0,98007,47.6071,-122.137,1680,8700
3629920990,3440,0,2006,0,98029,47.5429,-121.995,3580,6478
6882510060,1080,720,1979,0,98118,47.5303,-122.28,1870,5365
2597150270,1290,500,1981,0,98031,47.4061,-122.188,1730,9120
4365200445,1250,0,1922,1968,98126,47.5242,-122.371,1250,7680
6145601819,800,0,1936,0,98133,47.7024,-122.346,1160,3844
3447000030,1410,0,1965,0,98006,47.5718,-122.127,2690,12650
4442800162,1330,0,2009,0,98117,47.6904,-122.395,1320,1389
1698900075,2190,700,1931,0,98109,47.6419,-122.351,2280,4000
9432750070,2550,0,1996,0,98059,47.4836,-122.136,2840,12560
3204850140,2880,0,2001,0,98030,47.3747,-122.185,1960,7200
1446401550,660,0,1940,0,98168,47.4842,-122.33,1320,6600
3904901840,1470,0,1985,0,98029,47.5672,-122.018,1610,4322
3299200075,1320,380,1959,0,98133,47.7453,-122.351,2000,8006
2206500550,1040,0,1955,0,98006,47.5765,-122.155,1280,8880
2112700370,880,0,1916,0,98106,47.5331,-122.352,1430,4000
4397010350,2490,0,1996,0,98042,47.3831,-122.147,2650,9454
4364700885,1210,0,1941,0,98126,47.5255,-122.374,980,7560
1498301672,1040,1040,1909,0,98144,47.5858,-122.308,1940,6000
3992700326,1380,0,1954,0,98125,47.7134,-122.288,1190,6075
5438000060,1620,0,1966,0,98055,47.4437,-122.194,1910,10568
9550200370,1680,0,1921,0,98103,47.6663,-122.332,1710,4021
3977630270,1330,0,1976,0,98092,47.3174,-122.127,1300,10360
475001000,970,760,1928,0,98107,47.6662,-122.364,1640,5000
3426059050,790,0,1955,1984,98052,47.6978,-122.164,1380,12196
4137000070,2240,0,1985,0,98092,47.265,-122.22,2190,7506
2759500105,1500,0,1958,0,98177,47.7741,-122.38,1630,8270
4137010310,1800,0,1989,0,98092,47.2623,-122.217,2220,11406
5616000030,1980,0,2004,0,98038,47.3495,-122.04,1980,4878
9266700295,1340,0,1953,0,98103,47.694,-122.348,1550,5100
9828200187,750,0,1908,1995,98122,47.6175,-122.301,1630,2383
6061400160,1170,620,1969,0,98059,47.5126,-122.149,1990,9648
4139420640,2910,2580,1996,0,98006,47.5511,-122.114,4290,13822
4022900197,1140,800,1978,0,98155,47.774,-122.283,1940,11250
3221069035,2670,0,1972,0,98092,47.2585,-122.061,2190,218610
2591730200,1220,0,1994,0,98038,47.3523,-122.059,1570,7000
9165100260,1090,220,1956,0,98117,47.6821,-122.392,1570,3880
5201810060,1930,0,1995,0,98031,47.4016,-122.166,2280,7959
5499200060,2100,0,1972,0,98115,47.6807,-122.291,1320,3800
1568100060,1180,0,1977,0,98155,47.7372,-122.294,1320,7573
4139910160,4320,0,1990,0,98006,47.5461,-122.122,4410,33210
6743700060,2320,820,1951,1983,98033,47.6941,-122.173,2240,7308
7258200060,1160,1160,1960,0,98168,47.5141,-122.316,1380,7800
5127000810,2110,0,1966,0,98059,47.4744,-122.154,1800,10200
2011400520,1670,120,1960,0,98198,47.3965,-122.321,2440,10664
1953400510,1740,0,1959,0,98198,47.3904,-122.299,1740,8750
2450500060,3820,0,2005,0,98004,47.5837,-122.194,2440,9195
2623039082,1750,300,1930,0,98166,47.4536,-122.376,2300,12200
3204400030,1680,0,2002,0,98092,47.3258,-122.186,1678,3590
2473370890,1930,0,1974,0,98058,47.4501,-122.128,1930,8400
3343901401,2470,1290,2002,0,98056,47.5161,-122.191,1960,7225
4376700030,1650,720,1973,0,98052,47.6366,-122.099,1960,9712
1072000400,2120,0,1978,0,98059,47.4745,-122.141,2180,11440
2193330030,2370,0,1987,0,98052,47.6915,-122.099,2110,9540
4083300070,1690,660,1910,0,98103,47.6605,-122.335,1750,3150
2241700075,1180,0,1956,0,98155,47.7416,-122.327,1180,7200
9250900111,2270,0,1999,0,98133,47.7733,-122.351,1770,7840
9412700160,1400,430,1977,0,98042,47.3925,-122.161,1960,7272
1118001360,1970,1940,1949,0,98112,47.6324,-122.289,3480,7370
4383500030,890,0,1957,0,98148,47.4388,-122.328,1590,9147
2558630060,1260,560,1974,0,98034,47.7241,-122.168,1850,7384
1150000400,2440,0,1988,0,98029,47.561,-122.019,2490,8580
5244801275,740,370,1916,0,98109,47.6436,-122.352,1590,4311
1839920160,1210,660,1969,0,98034,47.7244,-122.179,1620,8000
9834200030,1240,0,1914,0,98144,47.5745,-122.291,1420,4080
3288200710,1560,0,1967,0,98034,47.7294,-122.186,1970,8625
3904980320,1910,0,1989,0,98029,47.5752,-122.009,1800,4928
2927600435,1600,600,1952,0,98166,47.4527,-122.372,1880,11250
1321740260,2530,0,1994,0,98023,47.289,-122.344,2490,13140
7809200055,1130,0,1958,0,98056,47.4965,-122.176,1460,12507
3298700671,820,0,1918,0,98106,47.52,-122.354,1000,4440
1231000640,960,0,1918,0,98118,47.5554,-122.267,1210,4000
